appreciation	0.3306813313541143	249.5
appropriate	0.5395042351867371	1064.5
appropriation	0.32770786672744817	216.5
approval	0.29818485015429663	845.0
appurtenance	0.35759095816168857	9.5
aprons	0.2957696573897071	27.0
apse	0.3996216274983261	9.0
archetypical	0.3896545861995236	5.0
architecture	0.3470193359098673	508.0
archive	0.3431530257114258	117.5
arcturus	0.4094113862489177	4.5
ardently	0.5322289620106556	24.5
ardmore	0.3633847731452538	3.5
arena	0.38392764363832815	295.5
arid	0.5030733217400379	108.5
arise	0.3719653298478791	872.5
arkansa	0.4318072296752087	198.0
arlington	0.3929232992323905	108.0
armchair	0.28106860224868346	157.0
arra	0.5289859725236772	8.5
artagnan	0.3761278030259475	3.0
arthritic	0.4532176583066038	24.0
artless	0.5315384596782288	18.5
ashame	0.21326733689936206	223.5
aspire	0.29329031500877834	109.5
assay	0.5289941282914381	15.5
assignment	0.3514870260674877	519.0
assimilat	0.35292343461745007	14.0
assist	0.45650185564756973	541.5
assurance	0.3387849751163325	420.5
astarte	0.35487585013510475	8.5
astern	0.38613108166524657	25.5
asteroid	0.2507635243978355	57.5
astounded	0.45430154951402135	10.0
astral	0.424759900738384	11.0
astronauts	0.3389395017649876	22.0
astuteness	0.3681512054597291	3.5
atherton	0.42954261295928325	7.5
athlete	0.3367520162327141	449.0
atla	0.4301779226107273	60.0
atlantan	0.4665773741698408	7.5
atom	0.29292277708315667	166.5
atrocity	0.2795063396795112	105.0
attachment	0.3786246639980911	160.5
attack	0.39638284770895865	3711.5
attacke	0.3996214589928363	47.0
attentions	0.26067577217416976	7.5
attribute	0.4872636098602207	564.0
auburn	0.5010384001800027	75.0
auction	0.34727138642117994	299.5
austral	0.4980603934382056	5.0
authorizing	0.38366314776927135	8.0
autobiography	0.25294111260822144	151.5
avatar	0.4321894016099471	20.0
averted	0.4095490870435065	7.0
avocation	0.3795136059551929	13.0
award	0.3511127929515889	728.0
aways	0.3600524806707063	4.5
awkward	0.5305932442317463	559.5
ay	0.4616409882388663	148.5
baba	0.34416358898329735	25.0
bach	0.3897466685834553	145.5
bache	0.4488050142044976	33.0
bachelor	0.42578638488384996	191.0
back	0.502686028323073	34087.0
backache	0.272530826838348	13.0
backstage	0.48271428625488294	127.5
backwash	0.37907158839724453	7.0
badge	0.3032666279947004	195.0
bag	0.30583002410513177	2155.5
bagel	0.3296849762190919	36.0
ball	0.35974429017739146	2379.0
ballistics	0.3637953275649855	14.5
balmoral	0.3911712619887812	12.0
bam	0.34975776066571795	18.0
bamboo	0.38165611013987466	230.0
bandolier	0.33494812615086317	7.0
bangkok	0.3660836476823068	49.5
banish	0.45496563756127917	137.0
bank	0.40272167339023085	5488.0
banner	0.285427983807882	333.0
bap	0.48845720263597514	3.5
bar	0.4436079715619472	3068.0
barbarian	0.36599867642440226	135.5
barbecue	0.3447347811350008	96.0
barbera	0.49700224961201905	8.0
barmaid	0.29214444352978247	12.0
barra	0.3874876841674262	3.5
barron	0.4397042734042828	22.5
barrow	0.4868781085390126	50.5
baseball	0.38807241263281916	901.0
basket	0.3506709494042136	592.5
battalion	0.30449698115298046	239.0
battering	0.4546294018830465	8.0
battlefield	0.39666335890777416	199.0
battling	0.4426093790631848	2.5
bauhaus	0.3529514372165868	17.5
beaded	0.3110459523000875	22.5
beaker	0.3942216877974454	20.0
beaky	0.5288437447670351	6.0
beame	0.4843788338783749	251.5
bean	0.2987280150900477	500.5
beat	0.4855216434607957	3146.0
beatifically	0.30111971507726953	6.0
beatrice	0.48284581067469123	136.0
beautification	0.43561706237827236	11.0
become	0.4306089493271979	14626.5
bedd	0.4163608274729562	51.5
bedeck	0.40216688836408093	20.0
bedspread	0.28235750297298184	67.0
bef	0.5983035308601095	3.5
befoule	0.5160597412673913	5.0
befuddlement	0.3168588647249911	3.5
begat	0.48231549165198273	11.0
begin	0.49049196357369396	17645.0
begrim	0.5243046804568444	7.5
behaviorist	0.41412389923551796	17.0
belfry	0.37505402653310355	13.0
belie	0.452875518408597	16.5
bell	0.3923613166996748	1541.5
belleville	0.40403719589883513	27.5
belligerence	0.32625847839252226	22.5
belly	0.38542618204926027	504.0
belvedere	0.4080641300492182	22.0
beneficence	0.4328787148545645	10.0
bennington	0.4375774327445039	19.5
beowulf	0.4328518527302602	38.5
ber	0.48735170368500863	130.5
bergerac	0.3211270833732016	22.5
berra	0.26566464120407396	9.0
berserker	0.4509667793983387	90.0
beseech	0.4194235493870002	36.5
bethesda	0.3248119786664966	53.5
bic	0.4923310577949483	9.5
bicep	0.25284081934080554	9.5
bigwig	0.4201929426341683	14.0
billingsley	0.41446837995012586	4.0
billowy	0.4572043449560311	7.5
birch	0.41535974051552865	168.5
birdcage	0.3487590289249037	11.0
bishop	0.36249379559910805	965.0
bit	0.4498933015800696	3653.0
bite	0.4488404253057166	753.5
bitterly	0.4035734726899989	297.0
blacks	0.3373136721978322	420.5
blade	0.33728137590833857	725.0
blasting	0.39533473323268353	9.5
blay	0.3838280393183213	18.0
bleeding	0.2527255023102628	55.0
blessedness	0.33047720998581953	6.5
blindfold	0.4465569905482469	54.0
blocker	0.4127572596849143	18.0
bloodsucker	0.3999867286540127	9.0
blossom	0.4378949311957074	257.0
blotto	0.3090725423319463	6.5
blown	0.4258026946451652	184.5
blueprint	0.3904829210447583	112.5
bluff	0.4008484385905945	274.0
board	0.38782212864155385	4482.0
boast	0.43532205680580177	402.0
boat	0.3222064395509243	2310.0
boater	0.3799937555657153	22.0
bode	0.41220906464915974	12.5
bodega	0.3557555373797591	3.5
boggl	0.3180855713379146	19.0
bohemian	0.4838044139476962	60.5
bole	0.41024887246699154	21.0
boll	0.4422766506582255	36.0
bondholder	0.4041771242710255	12.0
bonner	0.4972842613304479	53.0
boomerang	0.4947005024993486	12.5
boorish	0.4923713356231409	16.0
booz	0.31547207069040634	3.5
bopper	0.3634514277884988	11.0
borderland	0.32093692829459386	7.0
boreali	0.3707529172465452	4.5
boredom	0.34909795527333787	172.5
bosses	0.3147881161596225	39.0
boston	0.4668840224888284	1979.5
bouillabaisse	0.2925763341254555	6.5
boulevard	0.23894623221672945	284.0
bouvy	0.46960544539552157	5.0
boycot	0.4058438651544284	29.0
brace	0.5042456370929279	433.0
brad	0.37698158900960865	93.0
bradford	0.45786482135576995	97.5
bradley	0.4362994421777881	188.0
brahmin	0.4065138900351205	43.0
branford	0.4621821538456007	10.0
brazil	0.428987512346723	401.0
breadline	0.44372376971864663	4.5
breakwater	0.31620847469860414	18.5
brendan	0.4418726745875132	20.5
brennan	0.42483095129789106	84.0
brevity	0.38811493467857316	19.5
brian	0.4121027859458804	1043.5
brick	0.3682688581351287	582.0
bridged	0.3720432950191097	3.0
briefcase	0.28507992943670096	252.0
briefs	0.5296581205873553	10.5
brighten	0.3695229418837516	176.5
britain	0.39144549199919493	1499.5
brodie	0.5205471971799337	97.0
broke	0.4700674182901204	40.5
bromide	0.37816499218513205	11.5
brook	0.46033999205086684	483.5
brooklyn	0.42775401776117483	666.5
brubeck	0.39595568226100325	4.5
brueghel	0.4739460664683105	6.0
brush	0.4521080080428076	1297.0
bubba	0.44563264372102723	16.5
buckboard	0.33350774936536737	22.5
bucket	0.30783414829586586	386.0
buildings	0.40620805592730985	17.5
bulk	0.4540216509444423	402.5
bullfighter	0.34506961601699926	30.0
buoyantly	0.5634694280342489	6.0
burch	0.35544228688825324	24.5
bureau	0.37770965736966117	1121.5
buren	0.31392870525516536	46.0
burlingame	0.4098113470067475	8.5
burnoose	0.40936118986836084	6.0
buse	0.3438193178729527	610.0
bush	0.43066278846832623	1576.0
bushnell	0.48258346002982194	16.0
busi	0.4767068545927657	58.0
businessman	0.3835684240110986	794.0
busload	0.31095217847414974	18.0
button	0.34259371569981295	1064.5
buyer	0.3315657112568964	553.5
buzzer	0.2722338846857167	90.5
byproduct	0.38134732701537943	32.5
cabaret	0.38942499425213783	61.5
cabs	0.35051070828478015	13.0
cai	0.3331281203154954	41.0
caldwell	0.4939634686640856	177.5
calif	0.20716943428427861	498.0
calme	0.47352435798555575	20.0
camille	0.4260575371755685	251.0
camouflaged	0.4762384062241984	7.0
campaign	0.37691364974692376	3497.5
campus	0.3849215453734044	576.5
campuse	0.27926791841082577	121.5
campy	0.5197888339849166	15.0
cancell	0.43166930158185485	51.0
candi	0.49942351469818647	11.5
candle	0.26937097669078713	561.0
candy	0.36439986503912913	557.0
cannibalistic	0.45771947851419376	6.0
cannot	0.4971413153719053	9.5
cantina	0.3558860246619485	24.0
capability	0.33872146598145964	391.5
capable	0.3150141145620857	830.0
capitalization	0.37159661020963913	16.5
capone	0.31764158879936333	46.5
capriciousness	0.35227095512931167	9.0
capricorn	0.36466712322804934	12.0
card	0.2895235790515141	1861.0
cardamom	0.3765470916342594	4.0
caree	0.48736340579727433	5.0
carol	0.36035558658343586	614.0
carotene	0.21073238727873062	14.5
carrot	0.3169280876909488	198.5
carry	0.4556144016484165	6828.0
carson	0.44724512008328887	173.5
cartload	0.3367643527465589	4.0
cas	0.3339712219144429	947.5
castor	0.4498805678439945	28.5
casually	0.5481593951280991	5.5
cat	0.37441160038510457	1616.5
catastroph	0.3212034303818838	20.0
cater	0.453087779469193	161.5
catharine	0.443889254671409	3.0
cathode	0.2392969612801629	62.5
cation	0.36324866517769683	28.5
catskill	0.3846603136049307	26.0
cattle	0.3801245441725279	790.5
cauliflower	0.34577774805887307	26.0
causative	0.37707129777467985	6.5
cause	0.47540260148096436	5087.0
caution	0.3895994868413805	498.0
cayenne	0.3596004196659509	12.5
cb	0.3947085650747999	108.5
cear	0.38847684792627274	174.0
cecil	0.39715498671248	196.5
cecilia	0.4754143948911823	15.5
cede	0.4231744274286711	14.5
ceiling	0.29878750335800774	767.0
celestial	0.3860884600266652	80.0
cemeteries	0.3606839585146303	6.5
censor	0.4152655131060645	100.5
cent	0.3322057931869057	3100.0
centerpiece	0.3712860348320559	67.5
centr	0.523336599074449	21.0
cereal	0.3278348824517559	192.0
cert	0.4461906861793856	3.0
certification	0.34831373004709365	68.5
cervical	0.2736056545991056	26.0
cesium	0.2880131487693846	14.0
chaire	0.4292242737099898	20.0
chairman	0.3377208448503407	2557.0
chan	0.407391506332301	351.0
chance	0.32971890032084256	3891.0
changed	0.3762297105344995	51.0
chanting	0.39042102489975195	5.0
chao	0.3607262033910942	400.0
chaotic	0.4761629074113304	123.5
chaplain	0.383548623383396	164.5
chapman	0.4444310683269829	57.0
char	0.46897299728395625	577.5
charge	0.4440350331000464	4417.0
charming	0.4473934041733597	227.0
chatham	0.4568698676370257	15.0
chatsworth	0.5488340386099337	4.0
cheapen	0.4320738767307632	14.0
cheesy	0.46920081857376406	8.0
chelsea	0.4835296515593001	52.5
chemist	0.3625197887632264	175.0
chemistry	0.3995544013765569	218.0
cherry	0.4309798353465756	495.0
chewed	0.4050704962292914	12.0
chiang	0.31447419482680106	106.0
chick	0.41829976412599085	217.5
child	0.38124986991347215	13930.5
chile	0.41635050167697507	278.0
chilean	0.4509754810643144	94.0
chimney	0.3061812719562146	185.0
chintzy	0.5595066724071411	9.5
chirico	0.23872772192023675	8.0
chok	0.4223142826202437	360.0
chomsky	0.34187578416934167	26.5
chop	0.42540325686816843	495.5
chose	0.49971171945750076	224.0
chou	0.32155944014709564	145.5
chris	0.4230562748691186	537.5
christ	0.3207108509085334	1306.0
chronicle	0.410503557345144	188.5
chteau	0.2579759789125447	4.5
cide	0.39508737761250073	7.0
cigarettes	0.25210594228486827	9.0
circl	0.3733508970249921	200.5
circle	0.420794443945883	1827.5
circuitous	0.3767080401528247	17.5
circumspection	0.41761548999938264	10.0
cit	0.38890796631636365	611.0
claiborne	0.48343562641982574	88.0
classroom	0.37735322150247524	404.5
clayton	0.4252555309304149	236.0
clear	0.49274747113000267	5211.0
cleft	0.3963773838236056	53.0
closes	0.46967896982306473	9.0
closest	0.40387882991472723	118.5
clothespin	0.314574431358769	10.5
clothing	0.39397131637223326	713.5
clung	0.4209516457731296	6.5
clutch	0.44686813293355027	642.5
clutter	0.48440886568832786	200.0
coach	0.4452425660434087	1421.0
coat	0.33727776477843485	1751.5
coauthor	0.35923605704302897	11.0
coaxing	0.3781504747670107	8.5
cocker	0.38512586447567765	10.0
coco	0.5351426935476455	18.0
codpiece	0.3719980461287894	2.0
coin	0.4170578365096347	651.5
coitus	0.39344744528529546	7.5
colfax	0.4456921443127442	58.0
collective	0.47224341505988876	582.5
colleen	0.37746329946680707	17.5
colour	0.3727715251531743	264.0
coltrane	0.29872904809078993	4.5
combine	0.49000189351141904	349.0
commandment	0.26747393828890015	80.0
comme	0.2648819877408038	10.0
commerce	0.4150506232642539	591.0
communally	0.48936367140155895	7.0
communicative	0.5350738593160316	19.5
compact	0.5301123638637488	298.5
compan	0.5380817067285417	6.0
comparison	0.33962947528815224	518.0
compartmentalize	0.49855426895421073	14.0
compassion	0.31423241208314767	252.5
competent	0.42875546148444277	225.5
complacently	0.4153691884549582	17.5
complainer	0.32764689510067085	6.5
complexion	0.3142121635741334	129.0
composite	0.5593443631936975	120.0
conceptually	0.45140682394201864	21.5
concertgoer	0.32165184168499655	4.5
concisely	0.4710026583427282	11.0
conclude	0.2988711046264565	621.0
concubine	0.3756857206054834	44.0
conditions	0.2977504782492736	344.0
condone	0.4082825452138111	12.0
confederacy	0.2853573080691798	32.5
confession	0.33712431934049725	364.5
confi	0.32705274195373707	6.0
confin	0.3819196270585541	358.0
confirmation	0.35789043838497975	249.5
conflagration	0.3210029541574196	31.0
confront	0.42184357685226465	658.5
confucian	0.39790598909636077	31.5
confucianism	0.2709496135178154	13.0
confucius	0.3608711738422374	14.5
congratulat	0.2768047079126662	32.0
congregation	0.3223694511169622	271.0
congruent	0.345115505179222	8.0
conjur	0.4051335743192383	15.5
conjure	0.3112958710798789	125.5
connote	0.39786974183873414	25.5
conor	0.4100080850807695	319.5
conqu	0.4298714811158291	4.5
conqueror	0.30346601570394127	76.5
conscience	0.3206792932920783	478.5
conscript	0.3795641472409949	40.5
consid	0.42490860173449	125.0
consiste	0.333829035849465	32.5
consistently	0.5232306738789366	264.0
conspicuous	0.5184030783497736	183.5
constan	0.563660883977698	27.0
constants	0.402788212890303	5.0
constituent	0.46659663731720674	256.0
constrictor	0.36234908662928894	10.0
consult	0.44496539396970786	622.0
consultant	0.34101468099510807	389.0
contact	0.40502456153433863	1690.0
contai	0.5361318820723643	6.0
container	0.35046924349989406	336.0
contemplation	0.3228571347558719	78.0
contested	0.4044853406677133	21.0
context	0.36205406322295725	523.0
contour	0.4149968720341759	111.5
contraption	0.3775454458187398	45.5
contrast	0.3837668136105396	1169.0
convent	0.3407864374668262	99.0
convict	0.3470825914431883	620.0
convoy	0.32630754470511436	138.0
conyer	0.41567513565047753	5.5
coptic	0.35343939994687446	12.0
cora	0.3783150809040946	145.5
cornelia	0.4183344557974561	28.5
corre	0.3881146038545787	6.0
corridors	0.23610918423798424	2.5
corrosive	0.47776276519385585	41.0
cortical	0.3518598977570505	15.0
cosa	0.25102746814057614	18.0
cosby	0.34876093262631536	64.5
cost	0.37128784442398394	4828.5
costello	0.3417499921674974	42.0
cotillion	0.41022492535145094	44.0
cotta	0.28541593832950446	17.5
couch	0.30180987474661486	686.0
counsele	0.44242491834085657	11.5
count	0.4451663376211949	2709.5
couple	0.45816048712527063	3365.5
courageous	0.48482002915420536	142.0
courtliness	0.31702066032640663	4.5
courtney	0.42171336256710246	19.5
cowbell	0.31023091795454816	19.5
cowles	0.47223154999600525	4.0
coworker	0.38461405808677884	21.0
craftily	0.5444058701356419	10.0
craftsman	0.3596412525977825	181.0
crampon	0.44985130379118676	4.5
cran	0.34069581602405075	62.5
crankshaft	0.36832040355002277	8.5
craving	0.311423548120266	34.5
crayfish	0.34007238539704	8.5
creature	0.33444370492099346	1226.5
credit	0.44533648214648935	2024.0
crepuscular	0.5143528289383147	7.0
crevass	0.36578371319493197	7.5
criminology	0.38869577546471906	9.0
crip	0.4357364737429076	8.5
crisis	0.32329507848917477	1468.5
crock	0.4117688962759746	52.0
crop	0.3708347847391637	1122.5
crumbling	0.34902438109069467	6.0
crunch	0.47962588360984365	393.0
cryptography	0.41473537327475474	10.5
cuban	0.428553253894221	576.5
cubic	0.2636615756341954	90.0
culligan	0.6227582454491059	16.5
cult	0.388900353421636	238.0
cunard	0.5619739374006755	15.5
cunning	0.4965654310658192	148.5
curd	0.3451486153559306	32.0
curious	0.5029119364041933	1005.5
curtain	0.32855369894117475	804.5
curtly	0.2623458046087448	61.5
curve	0.4678608633395644	978.0
cushiony	0.45553445945666365	5.0
cusse	0.4745907705474522	14.0
customary	0.5195859743749439	236.0
cutaway	0.47743162553144747	15.0
cute	0.3739613323299297	262.5
cutting	0.3556854755639823	51.5
cw	0.49083052587350445	4.5
cynicism	0.32162567353460975	106.0
cynthia	0.3668685655351005	156.5
cyrus	0.37012227025848127	124.0
dabbl	0.400354988725868	9.5
dacha	0.32038374403144254	22.0
daisy	0.40732578359218374	1009.0
damned	0.4177693079073275	618.5
dar	0.4433669292391907	494.5
dare	0.3768522437073663	611.5
dastardly	0.4451442562072637	5.0
dateline	0.45006721511436093	13.5
daytona	0.35007348941054856	19.0
dazzle	0.524661744824071	350.5
deadhead	0.4520546981083549	4.5
dealer	0.33701739810418385	822.5
dealing	0.3604131795780293	23.5
deare	0.3763158091721742	51.0
debacle	0.33633358398890645	71.0
debase	0.49894786005857655	38.5
debauchery	0.3277870380247014	13.5
decadence	0.33792890777668894	43.0
decency	0.35142407186235763	147.5
decimate	0.46238516035815674	32.5
decoration	0.320520323405176	232.0
decree	0.3431837009721491	298.0
dedicate	0.4886903688055562	460.5
deep	0.49618945888352084	5120.0
deepest	0.4766348269365545	15.5
deerfield	0.4595379101097525	12.5
defeat	0.3916707004059274	903.5
defendan	0.33145673474517595	6.5
defiance	0.34074422383214853	178.0
deficiency	0.3416882274884679	238.0
defilement	0.3818231203469403	18.0
deflation	0.33307721600500884	15.0
defuse	0.37471860713267985	58.5
dejected	0.43289853575232196	11.0
deke	0.3839965424499419	112.0
delaware	0.46590691144013413	192.5
deliberation	0.3385092876929832	123.0
delimit	0.4966868481872887	6.5
delirious	0.5094898533563682	40.0
deliver	0.4709154369632539	1532.5
delivery	0.4025181329001943	652.0
delude	0.40222405796501876	44.5
demand	0.4403646880609032	3096.5
demarcate	0.5339284374278253	8.0
democratically	0.41187904050410473	20.0
demonstrable	0.5523560460925365	42.0
demote	0.41387303040536066	25.5
dependent	0.376624106704567	516.0
depet	0.31265296187122454	6.5
deploying	0.32893770505677117	28.0
deployment	0.29321718579993145	181.0
deposit	0.4629613945394436	676.5
depositor	0.31991581787720497	48.0
deprived	0.2672087155952008	7.0
derailed	0.5454257448481011	2.5
derisive	0.42422061292017943	63.5
derivation	0.32880702615795315	29.0
dermatology	0.3598291126141322	10.0
des	0.3987031192094579	90.0
designate	0.5675246344011774	361.5
designer	0.3842347540379311	476.5
desir	0.4258366464618237	412.0
despay	0.34624901068752706	8.0
desperation	0.33644484790198576	209.5
despise	0.37125944922096316	257.5
destructiveness	0.3147478766661596	16.5
detail	0.38745467254695204	2978.0
detente	0.28619101309890127	143.0
detention	0.34962782455799246	147.0
deter	0.36826225834400766	164.0
determinism	0.31292435382951167	47.0
detou	0.30220441843665685	8.0
detroit	0.47806545570590847	711.5
develops	0.4442074921870253	21.0
devon	0.3938108182791936	71.0
dewar	0.5141852379534634	9.0
dexterously	0.5196667291535781	3.0
diagnose	0.3598782095871812	186.0
dialectics	0.3718957679406727	30.5
dicks	0.37155212958010336	14.0
dictat	0.42142994272452416	36.0
dictum	0.2510590479698417	32.5
didi	0.4380787331292436	18.0
diego	0.3643818806413314	360.0
dietz	0.3983064779211869	7.5
differential	0.43830877506786403	93.5
diffraction	0.33375410101936337	16.5
digitali	0.316448823166187	6.5
dining	0.2560368494139966	627.0
dior	0.4143718979974419	18.5
directive	0.33821395579185876	130.0
dirigible	0.37305542945856995	15.0
dirksen	0.41794014651746525	20.0
dirt	0.4142748984549541	732.0
disappointed	0.39529376578040465	6.5
disbelievingly	0.37258016070548233	3.0
discard	0.4913036984693113	303.0
discolor	0.39028434751702273	8.5
discoloration	0.33005559240938914	10.5
disconnection	0.34851817364839055	7.5
discounter	0.3589694512133211	8.0
discreditable	0.5305494761029911	3.5
disease	0.25223463527156975	2191.0
disgracefully	0.5088312001953474	6.5
dishevell	0.46178471331320003	4.0
disinclin	0.2147716234348374	9.0
disinter	0.4036653132100702	8.5
disk	0.3700777779920854	263.5
dislodge	0.4244165147550661	75.5
dismay	0.36149690002280416	331.0
disobedience	0.25889204620977885	105.5
disorder	0.30161845940553866	391.5
dispatch	0.46968323996785055	409.5
disputation	0.3763721422726296	12.5
dispute	0.36311565287946485	840.0
disregard	0.4166563947959348	177.5
dissolf	0.3825956934969543	38.0
dissolve	0.4097307405690637	492.0
distemper	0.4083726166703311	13.0
distillation	0.401989215572879	14.0
distinctiveness	0.3713527701249675	10.5
distinctly	0.3551671768063291	12.5
disturb	0.48369289004685706	974.0
divid	0.4601809221991826	134.5
division	0.42759041196486436	1716.5
dizzyingly	0.5634402602934374	3.5
dobb	0.5072230873300881	10.5
document	0.36614069856400666	1189.5
dodi	0.5053271802600139	5.5
dogfight	0.37634163534750764	20.5
dogged	0.51996927666102	45.5
dogs	0.324371271457477	57.0
doings	0.32896367044542774	48.0
domain	0.361501422524545	260.0
domestication	0.38525938500786233	7.0
don	0.4440175260491893	2326.0
doncha	0.271034150019614	3.5
donkey	0.36785201257863287	147.0
doore	0.34315077183842796	3.0
dooryard	0.35905171997278373	7.5
doubt	0.32637714919639044	3117.5
doubtfully	0.23512537002968575	61.0
dough	0.4016356207635542	165.0
dowd	0.37868817673733096	41.0
downing	0.5365655680484929	10.0
downpour	0.26157913613676986	39.5
downstair	0.4309591525529373	161.5
drab	0.4723548883895419	113.0
draining	0.3798610548224443	8.0
dramatic	0.5002725517250899	793.5
drang	0.3750059491857896	6.5
drank	0.3185372195509531	41.0
drape	0.4336660018098352	336.0
draped	0.3927978574966092	8.0
drawback	0.2701661052514622	92.0
drawn	0.5057153907071315	130.0
dreamboat	0.2986554485881032	5.0
dressing	0.3922833574430298	57.0
drew	0.46444501884210215	306.0
dreyer	0.5449289467346246	2.5
drilling	0.40469029174720544	22.5
drink	0.3786950000201184	5146.0
drucker	0.37653067568825566	5.5
drug	0.3814519659470323	2886.5
druid	0.38418519653517624	96.5
drum	0.36765488148613085	615.0
ducat	0.40998477812575357	7.5
dudgeon	0.42024060437367505	4.5
dueling	0.45292611307520364	4.0
duffy	0.5251741102007716	69.5
dummy	0.4527147272015864	140.5
dunlap	0.4583066787594003	15.0
dunn	0.4638960829829585	105.0
dusseldorf	0.3449311297013593	9.5
dutch	0.477865992269321	659.5
dutchmen	0.4818982890538675	4.0
duval	0.474944659431707	89.5
dwindle	0.4629494929363063	162.0
dwindling	0.43309673119314845	4.5
dybbuk	0.4031804193692331	6.0
dyck	0.3686911140803859	7.0
dykes	0.34656986920048544	7.0
eagle	0.348055200957907	469.0
eames	0.45221437223497046	5.5
earle	0.38264646172947603	186.5
earnestness	0.3459612011719557	23.0
earthlings	0.3395316888596744	4.5
earthwork	0.368292153112598	10.0
easily	0.43009985601349965	219.5
easiness	0.31089724744638475	3.0
east	0.4606379620192164	3820.0
eckhardt	0.4947796327483374	9.0
economically	0.42502897936400774	232.0
economist	0.3483147242183446	946.5
edge	0.3781362847921646	3136.0
edmonds	0.5159653459520555	9.0
