Word	60_70	70_80	80_90	90_00	Frequency
award	0.3466938139841835	0.3511127929515889	0.3486557201196276	0.33265229420806997	3656
awkward	0.529715938353652	0.5305932442317463	0.5315520041036075	0.5294121539023827	2262
back	0.5015438018699259	0.502686028323073	0.5030390909482161	0.5056167819875924	143154
bag	0.3049460327518317	0.30583002410513177	0.30900836872208337	0.30934127621070584	10321
ball	0.36232915392590326	0.35974429017739146	0.3601940600330657	0.3596343089134257	10104
banish	0.45682362135145455	0.45496563756127917	0.478267430130574	0.4797862458179393	1075
bank	0.40210979573538175	0.40272167339023085	0.4051040998566647	0.41197410027852455	18755
banner	0.2850099859046352	0.285427983807882	0.28787941688057833	0.2929766847102211	1175
bar	0.44399870970228517	0.4436079715619472	0.45044336643198174	0.4419682381596558	13132
baseball	0.3873191040907845	0.38807241263281916	0.3875233645212174	0.39116714633387106	4300
basket	0.34350938518745205	0.3506709494042136	0.35113397616974384	0.3461133608887733	2609
bean	0.30431577309369384	0.2987280150900477	0.30208792895359005	0.3040042230007675	2640
beat	0.48566000832153644	0.4855216434607957	0.4768147024897598	0.46625350908328095	14327
become	0.43027580470713717	0.4306089493271979	0.43262571188805166	0.43174108639860587	56849
begin	0.4877676432573645	0.49049196357369396	0.4905659923954902	0.49068286186137927	66628
bell	0.36942938321828445	0.3923613166996748	0.40440099406934044	0.40448702788707075	6424
belly	0.379490038812311	0.38542618204926027	0.380364127894621	0.3784244365365629	2036
bishop	0.36569589047369183	0.36249379559910805	0.37369879760579533	0.38200551999863	3469
bit	0.4455791949674781	0.4498933015800696	0.4531749659762911	0.45196784201203877	15621
bite	0.4491455347518005	0.4488404253057166	0.44773651609921394	0.44447081119425114	3558
bitterly	0.3987058079533098	0.4035734726899989	0.39448332798671387	0.4076081279118852	1034
blacks	0.3564243974087169	0.3373136721978322	0.3478780629991812	0.3465364515006491	1238
blade	0.3367677400620078	0.33728137590833857	0.33941985656094514	0.34036430625182645	3157
blossom	0.4306336871241677	0.4378949311957074	0.4324457439864947	0.4226533787413438	1231
bluff	0.3880670199453345	0.4008484385905945	0.38441368952267485	0.3626326310163895	1081
board	0.3802949088950163	0.38782212864155385	0.3933309285189251	0.4003602242161734	16752
boast	0.43494182846415047	0.43532205680580177	0.43878668917844277	0.4358776705777132	1679
boat	0.3212384720690341	0.3222064395509243	0.3285813089566516	0.33105926656388274	9230
boston	0.4532894444146787	0.4668840224888284	0.47132878907023773	0.4671962672202219	6809
boulevard	0.2326134376219279	0.23894623221672945	0.24522130302610426	0.2264218300408513	1036
brace	0.5096727903922534	0.5042456370929279	0.49954711717306566	0.48047213522093096	1727
brazil	0.42359305853338075	0.428987512346723	0.43092540745553964	0.4280551616806516	1495
brian	0.4413352605771394	0.4121027859458804	0.417525594166266	0.43373785028111894	3627
brick	0.3635786051513139	0.3682688581351287	0.3633690832160713	0.3600094649968472	2602
briefcase	0.2867142825829533	0.28507992943670096	0.2828546588838741	0.28683755492792623	1032
britain	0.3882544478521192	0.39144549199919493	0.3956159737427911	0.3973600679765535	5322
brook	0.4734400470274266	0.46033999205086684	0.45912669892590696	0.46727936846597	1714
brooklyn	0.41968890871093023	0.42775401776117483	0.4229836962814505	0.4167355005577108	2447
brush	0.4533437599515031	0.4521080080428076	0.452627893068581	0.44989381416310825	5855
bucket	0.31144282068938545	0.30783414829586586	0.3064538776471323	0.31218176478534976	1735
bulk	0.45171198687163505	0.4540216509444423	0.46486375714770506	0.4878127939005174	1582
