Word	60_70	70_80	80_90	90_00	Frequency
arise	0.3442031741142273	0.36181575059890747	0.3771435022354126	0.35568755865097046	3273
arkansa	0.5724801421165466	0.5466654002666473	0.5607298612594604	0.5250890552997589	1092
assignment	0.44383323192596436	0.4299570322036743	0.44336289167404175	0.3493926525115967	2119
assist	0.39513134956359863	0.4927304983139038	0.4708666205406189	0.38249456882476807	2474
assurance	0.43382328748703003	0.40540266036987305	0.4458569288253784	0.41100311279296875	1427
athlete	0.49511075019836426	0.49126136302948	0.3856655955314636	0.3613280653953552	2273
attack	0.28555840253829956	0.2566426396369934	0.281277060508728	0.24748289585113525	14550
attribute	0.37987250089645386	0.44237303733825684	0.42159903049468994	0.3959932327270508	2240
auction	0.5085193812847137	0.3933747410774231	0.4826856851577759	0.3909658193588257	1192
award	0.40404266119003296	0.4370943307876587	0.38354891538619995	0.26752138137817383	3952
awkward	0.3936721086502075	0.4225018620491028	0.3590965270996094	0.3690774440765381	2396
back	0.2523539662361145	0.2538643479347229	0.2545676827430725	0.19053113460540771	152670
bag	0.29196667671203613	0.2747223973274231	0.25463420152664185	0.2537010908126831	11128
ball	0.38096892833709717	0.3487434387207031	0.3073757290840149	0.25630998611450195	10835
banish	0.5079128742218018	0.5357589423656464	0.83616903424263	0.7854539304971695	1187
bank	0.3539102077484131	0.27884262800216675	0.3012261986732483	0.238436758518219	19632
banner	0.3947365880012512	0.40468817949295044	0.45823758840560913	0.44700443744659424	1237
bar	0.3448079824447632	0.3995975852012634	0.3607860803604126	0.2997835874557495	13901
baseball	0.39150720834732056	0.3430555462837219	0.3104779124259949	0.29474765062332153	4688
basket	0.4085657596588135	0.4319193363189697	0.3935078978538513	0.35326510667800903	2805
bean	0.49425798654556274	0.49699145555496216	0.40039461851119995	0.3434482216835022	2877
beat	0.33232879638671875	0.3599058985710144	0.36783885955810547	0.24806296825408936	15456
become	0.2266165018081665	0.18225187063217163	0.19117045402526855	0.15732944011688232	60295
begin	0.1769949197769165	0.16608119010925293	0.20838439464569092	0.14667439460754395	70448
bell	0.47418099641799927	0.401086688041687	0.4131568670272827	0.3660743236541748	6886
belly	0.4657490849494934	0.4499462842941284	0.46807748079299927	0.39563870429992676	2202
bishop	0.4713677167892456	0.5532568991184235	0.48805558681488037	0.37837880849838257	3625
bit	0.32500016689300537	0.3495779037475586	0.2783184051513672	0.23148494958877563	16736
bite	0.4188573360443115	0.3435314893722534	0.38132864236831665	0.3214884400367737	3836
bitterly	0.48827511072158813	0.5787932574748993	0.5296315252780914	0.5470621585845947	1073
blacks	0.5414009392261505	0.3796365261077881	0.38041460514068604	0.4077686071395874	1291
blade	0.39920514822006226	0.3571130633354187	0.4219500422477722	0.3867746591567993	3398
blossom	0.4898242950439453	0.4623796343803406	0.43205004930496216	0.4123063087463379	1341
bluff	0.608128160238266	0.5939246416091919	0.5594683885574341	0.4716360569000244	1144
board	0.30061787366867065	0.33836066722869873	0.3195154070854187	0.24130851030349731	17606
boast	0.5696679055690765	0.5673667192459106	0.4999926686286926	0.3541267514228821	1794
boat	0.3013516664505005	0.30018913745880127	0.2636154890060425	0.19037693738937378	9810
boston	0.42529869079589844	0.3570523262023926	0.4018777012825012	0.3266163468360901	7143
boulevard	0.48744678497314453	0.5136015713214874	0.4592483639717102	0.37509965896606445	1089
brace	0.5223343074321747	0.5555208921432495	0.4883498549461365	0.3544332981109619	1828
brazil	0.5019921064376831	0.5059584677219391	0.40189313888549805	0.41425663232803345	1598
brian	0.732135683298111	0.6963700950145721	0.7390735149383545	0.5632827281951904	3862
brick	0.3017023205757141	0.3409380316734314	0.31731659173965454	0.28819990158081055	2797
briefcase	0.40918779373168945	0.39984405040740967	0.37811535596847534	0.3888915181159973	1094
britain	0.3471043109893799	0.32543516159057617	0.3638222813606262	0.35170745849609375	5480
brook	0.5952163636684418	0.6746321618556976	0.7226002514362335	0.632481575012207	1808
brooklyn	0.48728907108306885	0.514936089515686	0.4876173734664917	0.40054821968078613	2541
brush	0.3339496850967407	0.3730544447898865	0.3700047731399536	0.2923049330711365	6254
bucket	0.4637819528579712	0.40977394580841064	0.4309057593345642	0.39766550064086914	1842
bulk	0.4689069390296936	0.45173323154449463	0.4501432180404663	0.45877379179000854	1676
bureau	0.4322770833969116	0.40271878242492676	0.38647592067718506	0.42571383714675903	4080
buse	0.4694752097129822	0.4030921459197998	0.3830529451370239	0.3938560485839844	2069
bush	0.5674179494380951	0.5539085865020752	0.37614595890045166	0.24591124057769775	9007
businessman	0.35729116201400757	0.3674529194831848	0.39336687326431274	0.4072265028953552	2787
button	0.3929814100265503	0.38493239879608154	0.33879536390304565	0.28188860416412354	4972
buyer	0.4267578125	0.3736124038696289	0.4012557864189148	0.3969436287879944	2300
calif	0.42770540714263916	0.3704473376274109	0.42754167318344116	0.3357000946998596	2266
campaign	0.2665044069290161	0.2560011148452759	0.28170907497406006	0.22464632987976074	12854
campus	0.3733198046684265	0.433221697807312	0.4249756336212158	0.35152649879455566	2928
candle	0.3889731764793396	0.3604603409767151	0.3401604890823364	0.2744576930999756	2525
candy	0.46191537380218506	0.4965871572494507	0.47590309381484985	0.36366134881973267	2580
capability	0.381205677986145	0.39244210720062256	0.3884366750717163	0.38772469758987427	1562
capable	0.3265697956085205	0.31811386346817017	0.34072864055633545	0.30887115001678467	3510
card	0.37574899196624756	0.4098532199859619	0.36954063177108765	0.26277196407318115	9574
carol	0.6275559067726135	0.5753640830516815	0.6533415913581848	0.6179423630237579	2518
carry	0.23146647214889526	0.22821998596191406	0.2417321801185608	0.18626505136489868	27397
cas	0.3302425742149353	0.31129932403564453	0.29528242349624634	0.33737391233444214	3586
cat	0.4258992671966553	0.4599754214286804	0.4378138780593872	0.336448073387146	7645
cattle	0.3217213749885559	0.4013684391975403	0.41103851795196533	0.3752177357673645	3102
cause	0.23862093687057495	0.20859533548355103	0.17827045917510986	0.17373013496398926	19920
caution	0.527163028717041	0.4691634178161621	0.5216538608074188	0.47053730487823486	1889
ceiling	0.3629603981971741	0.30686771869659424	0.35106122493743896	0.21754556894302368	3343
cell	0.3219127058982849	0.3852485418319702	0.31345629692077637	0.2809752821922302	8133
cent	0.32820236682891846	0.3675733208656311	0.42535024881362915	0.34469032287597656	9988
chairman	0.31302183866500854	0.29512131214141846	0.290891170501709	0.23668056726455688	8656
chance	0.26559025049209595	0.23725080490112305	0.3233197331428528	0.23015719652175903	16409
chao	0.5072093904018402	0.5196151435375214	0.508271336555481	0.4333201050758362	1759
char	0.364035427570343	0.4040689468383789	0.47970473766326904	0.38933390378952026	2106
charge	0.27997756004333496	0.2500465512275696	0.29412591457366943	0.25415539741516113	16730
chemistry	0.4933258295059204	0.45340418815612793	0.45320481061935425	0.4797460436820984	1086
cherry	0.5130137205123901	0.6614353358745575	0.7260997891426086	0.4632580876350403	2120
chick	0.6256179511547089	0.580601304769516	0.7088060081005096	0.5958877205848694	1156
child	0.20719444751739502	0.22858202457427979	0.2066071629524231	0.15559542179107666	65607
chile	0.5969414412975311	0.5073993504047394	0.5286422669887543	0.4113941788673401	1197
chok	0.45542752742767334	0.41741740703582764	0.4146348834037781	0.3297807574272156	1579
chop	0.5231125056743622	0.382007896900177	0.3359060287475586	0.2727712392807007	2782
chris	0.7897956073284149	0.6487051844596863	0.7139557600021362	0.4596349596977234	2523
christ	0.3387378454208374	0.3454246520996094	0.33944177627563477	0.3408900499343872	5112
chronicle	0.5496340394020081	0.5609225928783417	0.5868608057498932	0.4223552346229553	1468
circle	0.33860480785369873	0.4003502130508423	0.4035983681678772	0.3230136036872864	8084
cit	0.4620717763900757	0.3912583589553833	0.39446818828582764	0.4520490765571594	2409
classroom	0.4276692271232605	0.43752723932266235	0.35191822052001953	0.29140400886535645	2364
clayton	0.739536851644516	0.8006211221218109	0.701251894235611	0.700701117515564	1492
clear	0.33032000064849854	0.293998658657074	0.3035246729850769	0.27241235971450806	21673
clothing	0.3605334758758545	0.3260151743888855	0.314602255821228	0.2799811363220215	3192
clutch	0.37134528160095215	0.403380811214447	0.37879055738449097	0.29062098264694214	2929
coach	0.3837583661079407	0.371374249458313	0.3220481276512146	0.27408134937286377	7797
coat	0.3242865800857544	0.2928495407104492	0.32890087366104126	0.2632368206977844	8021
coin	0.44474828243255615	0.44542157649993896	0.5007279813289642	0.382294237613678	2600
collective	0.46797311305999756	0.47975629568099976	0.4754560589790344	0.4344218373298645	2259
combine	0.5292240679264069	0.5209635496139526	0.45419949293136597	0.36357468366622925	1908
commerce	0.5252289175987244	0.4258520007133484	0.4817640781402588	0.40685874223709106	2463
compact	0.6151160597801208	0.549307107925415	0.544422060251236	0.47715842723846436	1306
comparison	0.48972898721694946	0.5378161370754242	0.4553627371788025	0.3847419023513794	2419
conclude	0.46853888034820557	0.4424322247505188	0.4005085229873657	0.36850714683532715	2368
conditions	0.41367989778518677	0.5161798596382141	0.502073734998703	0.4186555743217468	1292
confession	0.4880208373069763	0.40392470359802246	0.4650735855102539	0.4355485439300537	1492
confin	0.42621326446533203	0.41145503520965576	0.4951011538505554	0.4372599124908447	1328
confront	0.36078059673309326	0.3670150637626648	0.38143205642700195	0.37293440103530884	2724
congregation	0.4833316206932068	0.4112358093261719	0.3872540593147278	0.3767801523208618	1267
conscience	0.3770350217819214	0.45968878269195557	0.43405014276504517	0.4178246259689331	1805
consistently	0.44384151697158813	0.5207089483737946	0.5505884885787964	0.46087223291397095	1162
consult	0.4126392602920532	0.41221481561660767	0.4553847312927246	0.37333613634109497	2721
consultant	0.3840982913970947	0.39255261421203613	0.48423337936401367	0.4752258062362671	2093
contact	0.3519784212112427	0.32048797607421875	0.38410240411758423	0.28736793994903564	7379
container	0.39853906631469727	0.39576560258865356	0.3198801875114441	0.32378625869750977	1631
context	0.3447229266166687	0.4262758493423462	0.3756324052810669	0.3365306854248047	2702
contrast	0.3251463770866394	0.29380476474761963	0.3211970925331116	0.28106606006622314	4756
convict	0.32699793577194214	0.33076322078704834	0.32158541679382324	0.2765224575996399	2189
cost	0.2335718274116516	0.22963356971740723	0.19620025157928467	0.1382806897163391	20580
couch	0.3869379162788391	0.3539326786994934	0.2881184220314026	0.27863723039627075	3463
count	0.36639684438705444	0.39236724376678467	0.3569209575653076	0.25525426864624023	11185
couple	0.25612568855285645	0.28764182329177856	0.23875176906585693	0.1856812834739685	15898
creature	0.3174399137496948	0.3451751470565796	0.32309216260910034	0.30912262201309204	5554
credit	0.3756551742553711	0.4827544689178467	0.49432796239852905	0.3027385473251343	8471
crisis	0.3507198691368103	0.35202687978744507	0.33554279804229736	0.31630098819732666	5516
crop	0.27275508642196655	0.31209635734558105	0.3556898832321167	0.28765028715133667	4295
crunch	0.7267681956291199	0.6342021524906158	0.4616774320602417	0.4100067615509033	1415
cuban	0.4535794258117676	0.4976811408996582	0.4757729172706604	0.425773561000824	2404
curious	0.4401426911354065	0.388657808303833	0.3784206509590149	0.35295528173446655	3817
curtain	0.43262916803359985	0.39283841848373413	0.4055624008178711	0.3514857292175293	3594
curve	0.3707424998283386	0.32398420572280884	0.371923565864563	0.28892725706100464	4641
cute	0.4679655432701111	0.5200314521789551	0.4067494869232178	0.38425445556640625	1422
daisy	0.7299020886421204	0.6775636970996857	0.619915783405304	0.6447020173072815	2677
damned	0.5033268928527832	0.564534991979599	0.6095804274082184	0.5429264307022095	2140
dar	0.514882504940033	0.5492177605628967	0.5464495718479156	0.4427310824394226	1879
dare	0.4255163073539734	0.429688036441803	0.46033036708831787	0.33635658025741577	2414
dazzle	0.516146332025528	0.5024016201496124	0.5213539302349091	0.44792240858078003	1481
dealer	0.39789408445358276	0.35278135538101196	0.4034593105316162	0.3311547040939331	3188
decree	0.46153903007507324	0.4913800358772278	0.48259276151657104	0.46175694465637207	1065
dedicate	0.42665350437164307	0.4632694721221924	0.4312986731529236	0.33101069927215576	2015
deep	0.32056063413619995	0.3128308057785034	0.24976468086242676	0.17471039295196533	23156
defeat	0.3415479063987732	0.36436015367507935	0.3755826950073242	0.3404616713523865	3302
deliver	0.3157780170440674	0.31453627347946167	0.32428616285324097	0.3074086308479309	6512
delivery	0.43239086866378784	0.48940199613571167	0.5042977929115295	0.4170101284980774	2616
demand	0.33689165115356445	0.28416651487350464	0.27854543924331665	0.2764517068862915	11900
dependent	0.33328503370285034	0.33296340703964233	0.3890876770019531	0.3613378405570984	2026
deposit	0.4058768153190613	0.3849412202835083	0.44282442331314087	0.3323199152946472	2511
designate	0.4607998728752136	0.4564235210418701	0.4303862452507019	0.4373856782913208	1467
designer	0.47812217473983765	0.48500436544418335	0.38822317123413086	0.3585571050643921	2314
desir	0.47683608531951904	0.4707210063934326	0.4305065870285034	0.40548819303512573	1671
detail	0.3300396203994751	0.36492592096328735	0.3406779170036316	0.3266311287879944	12461
detroit	0.48189878463745117	0.4887261390686035	0.4419664740562439	0.44181758165359497	2710
diego	0.4246736168861389	0.5083644390106201	0.411109983921051	0.3696587085723877	1726
dining	0.3592309355735779	0.28697890043258667	0.2947816252708435	0.2709804177284241	2692
dirt	0.3798754811286926	0.34392309188842773	0.3331707715988159	0.2471548318862915	4000
discard	0.5441917181015015	0.5291529297828674	0.5056127607822418	0.39893412590026855	1410
disease	0.2993625998497009	0.2271215319633484	0.22445863485336304	0.1700000762939453	9218
disk	0.6147006452083588	0.61101895570755	0.42050307989120483	0.39041489362716675	1488
dismay	0.45366448163986206	0.47112786769866943	0.45109426975250244	0.46430790424346924	1253
disorder	0.4998953342437744	0.46284157037734985	0.41685569286346436	0.36604660749435425	1961
dispatch	0.5318825840950012	0.5210756957530975	0.44934582710266113	0.43571871519088745	1537
dispute	0.4064170718193054	0.35110801458358765	0.3328505754470825	0.303741455078125	3224
dissolve	0.4382740259170532	0.4574735164642334	0.4531296491622925	0.40627580881118774	2178
disturb	0.37433701753616333	0.46887677907943726	0.4526423215866089	0.3544731140136719	3867
division	0.324073851108551	0.33801406621932983	0.39914023876190186	0.3361625075340271	6737
document	0.3368260860443115	0.33305686712265015	0.30625444650650024	0.3595331907272339	4923
domain	0.5636778175830841	0.5780042111873627	0.6026841402053833	0.49028605222702026	1136
don	0.5597783923149109	0.6808757185935974	0.6561845242977142	0.5791874527931213	7490
doubt	0.2842867970466614	0.2823631763458252	0.30637621879577637	0.23344749212265015	11771
dramatic	0.40003013610839844	0.41676729917526245	0.3619426488876343	0.3506395220756531	3193
drape	0.40623223781585693	0.28762710094451904	0.3266780376434326	0.2964366674423218	1664
drew	0.8924367874860764	0.8212253302335739	0.7949617505073547	0.6693076193332672	1288
drink	0.2076084017753601	0.19306623935699463	0.19732654094696045	0.17602431774139404	21172
drug	0.3264957666397095	0.2964608073234558	0.27054905891418457	0.22442907094955444	12730
drum	0.4893173575401306	0.41177916526794434	0.45514363050460815	0.3513309359550476	2673
dutch	0.6137974560260773	0.6415729522705078	0.5815525650978088	0.4478300213813782	2293
eagle	0.5632631480693817	0.6087683141231537	0.5729443430900574	0.4942914843559265	1958
east	0.3720019459724426	0.297759473323822	0.2873713970184326	0.2524186372756958	14827
economist	0.3165827989578247	0.3192620277404785	0.31688445806503296	0.313154935836792	2983
edge	0.2752268314361572	0.2982749342918396	0.3043721318244934	0.19460409879684448	14672
effort	0.19940060377120972	0.2027759552001953	0.19501912593841553	0.14973384141921997	17592
elegant	0.41634202003479004	0.3620370626449585	0.33916205167770386	0.2784879207611084	2073
elementary	0.41210830211639404	0.4340904951095581	0.492448627948761	0.38486242294311523	1607
elephant	0.5597158670425415	0.5133914947509766	0.5334340035915375	0.5082351863384247	1710
eliminate	0.3577689528465271	0.382391095161438	0.35927748680114746	0.3392883539199829	3838
emphasize	0.4075596332550049	0.388927161693573	0.3719150424003601	0.3931933045387268	3156
encourag	0.516819417476654	0.521542489528656	0.4669078588485718	0.41987019777297974	1492
endorse	0.49057137966156006	0.3924562335014343	0.45563191175460815	0.46382230520248413	1490
enemy	0.2889772057533264	0.3509112000465393	0.32092511653900146	0.27123916149139404	8092
energy	0.371196985244751	0.3498176336288452	0.3149959444999695	0.18888086080551147	13056
entrance	0.3058652877807617	0.32379066944122314	0.30484533309936523	0.28842049837112427	4341
environmental	0.5397597551345825	0.3731399178504944	0.37204837799072266	0.28585976362228394	4562
equip	0.34565770626068115	0.3662266135215759	0.37592875957489014	0.3406134247779846	1785
equity	0.4867231249809265	0.4440755844116211	0.40268486738204956	0.3793957829475403	1210
er	0.7257516980171204	0.687587708234787	0.6697687208652496	0.5884384512901306	2703
error	0.3599494695663452	0.41750961542129517	0.4254545569419861	0.3637351989746094	3163
estimate	0.2710229158401489	0.21643126010894775	0.22603529691696167	0.1915910243988037	8535
ethnic	0.4274842143058777	0.4285539984703064	0.4209737777709961	0.3079463839530945	1954
evidently	0.6171744465827942	0.7169618010520935	0.6934399902820587	0.6785426437854767	1123
exchange	0.3283386826515198	0.3506656885147095	0.3816586136817932	0.33010339736938477	8703
excuse	0.32921284437179565	0.33109748363494873	0.33346253633499146	0.26449257135391235	4548
expansion	0.387948215007782	0.4145258665084839	0.3631686568260193	0.33674371242523193	2538
experience	0.23925161361694336	0.2537493109703064	0.20659476518630981	0.1811029314994812	19714
explanation	0.4111959934234619	0.3079144358634949	0.35689014196395874	0.29968392848968506	4281
external	0.4648381471633911	0.518406093120575	0.5386324822902679	0.46247196197509766	1687
extremely	0.3686383366584778	0.32564449310302734	0.3404804468154907	0.2969703674316406	3789
face	0.2348695993423462	0.2194899320602417	0.2474346160888672	0.21883147954940796	73899
fairy	0.5535127222537994	0.6188089847564697	0.5752497911453247	0.4735337495803833	1201
faith	0.35114115476608276	0.3175783157348633	0.41219615936279297	0.32289284467697144	6886
familiar	0.3577418327331543	0.36361056566238403	0.3522767424583435	0.2520434856414795	7178
family	0.2314974069595337	0.2417851686477661	0.2552725076675415	0.17084532976150513	45644
fanny	0.810606375336647	0.7092434167861938	0.7314969003200531	0.7087494134902954	1370
father	0.23301786184310913	0.26242291927337646	0.2106364369392395	0.14961612224578857	52925
federal	0.27449893951416016	0.3106493353843689	0.300801157951355	0.24168306589126587	18942
fever	0.4657778739929199	0.3870766758918762	0.3873283267021179	0.3572942018508911	2420
fiction	0.4756890535354614	0.41931653022766113	0.4105325937271118	0.3666180968284607	2938
fig	0.48336613178253174	0.48501670360565186	0.5528770983219147	0.5111553966999054	2415
fighter	0.444195032119751	0.43756556510925293	0.4216923117637634	0.4320638179779053	2558
flashlight	0.3617823123931885	0.438615620136261	0.4924164414405823	0.37606877088546753	1363
fleet	0.42147064208984375	0.4432525634765625	0.4901909828186035	0.4231067895889282	2598
flush	0.502172440290451	0.5223977863788605	0.47866398096084595	0.4168074131011963	2411
folk	0.38380175828933716	0.3905336856842041	0.3839836120605469	0.30153799057006836	6306
ford	0.5885831117630005	0.5500552654266357	0.5132597386837006	0.38532304763793945	7008
form	0.23099762201309204	0.22485029697418213	0.21299684047698975	0.20606470108032227	31883
forty	0.28298383951187134	0.2483794093132019	0.32077085971832275	0.22455370426177979	7798
fragment	0.48666417598724365	0.47297900915145874	0.5202725529670715	0.4456864595413208	1732
francisco	0.43494701385498047	0.4093940854072571	0.37037527561187744	0.28700047731399536	5924
frankly	0.5518157780170441	0.5724081099033356	0.5265262424945831	0.5376850962638855	1350
fresh	0.3393247723579407	0.3005143404006958	0.31784588098526	0.20236170291900635	9017
freshman	0.39595627784729004	0.4042830467224121	0.3966115117073059	0.344277560710907	1197
fur	0.5096919238567352	0.46512651443481445	0.415863037109375	0.32296955585479736	2862
gain	0.28774911165237427	0.31015074253082275	0.3441504240036011	0.284055233001709	9806
gallery	0.42130279541015625	0.47385138273239136	0.3601236939430237	0.3102525472640991	3563
garbage	0.3939734101295471	0.4606432318687439	0.4281391501426697	0.388421893119812	2316
gasoline	0.49667108058929443	0.415425181388855	0.3779834508895874	0.3656408190727234	2042
gender	0.5984847247600555	0.5362245440483093	0.48622846603393555	0.36529743671417236	1331
gene	0.5454385280609131	0.4868066906929016	0.5251957178115845	0.42237144708633423	3849
general	0.37263619899749756	0.33453381061553955	0.34926408529281616	0.30923140048980713	32084
giggle	0.4836145043373108	0.424808144569397	0.41650670766830444	0.37701183557510376	1594
give	0.23323380947113037	0.1975318193435669	0.220095694065094	0.15480244159698486	106112
gleam	0.39227330684661865	0.35519278049468994	0.3164975643157959	0.2919563055038452	2395
glitter	0.4380108118057251	0.3889908194541931	0.4223096966743469	0.3927116394042969	1611
goodbye	0.5102874338626862	0.49681413173675537	0.42525148391723633	0.43577009439468384	1701
govern	0.4472159147262573	0.4204787611961365	0.36168694496154785	0.35612380504608154	2297
gown	0.42976707220077515	0.3893800377845764	0.3329874277114868	0.32848042249679565	1647
gray	0.3182604908943176	0.29857057332992554	0.30505698919296265	0.3145069479942322	11170
guarantee	0.35578083992004395	0.31489384174346924	0.36293864250183105	0.33253544569015503	3885
guess	0.29970937967300415	0.3021429777145386	0.3555867075920105	0.2605564594268799	14014
gum	0.5475842356681824	0.591453343629837	0.5274503827095032	0.44024109840393066	1481
gym	0.4577191472053528	0.5209217965602875	0.42945557832717896	0.38288116455078125	1314
habitat	0.5428700149059296	0.3900119662284851	0.3522949814796448	0.32804417610168457	1156
harder	0.4683634638786316	0.4474993348121643	0.40828967094421387	0.31640225648880005	2002
head	0.33572185039520264	0.3052067756652832	0.3107290267944336	0.2855048179626465	68366
heate	0.5032897293567657	0.41487425565719604	0.4106181263923645	0.3933302164077759	1534
heel	0.47731202840805054	0.443966269493103	0.4105655550956726	0.3208814859390259	3689
herald	0.5938875079154968	0.5666340589523315	0.5142966508865356	0.45627492666244507	1133
herd	0.484391450881958	0.40682101249694824	0.36680251359939575	0.34764569997787476	2303
hide	0.3054731488227844	0.28728926181793213	0.28790414333343506	0.20553892850875854	10912
holder	0.5180374979972839	0.6454901397228241	0.6050549149513245	0.5128040611743927	1214
honest	0.38059401512145996	0.3842342495918274	0.376756489276886	0.3175738453865051	4432
hop	0.6144301295280457	0.6062606573104858	0.6600616276264191	0.4467715620994568	1113
hormone	0.3745272755622864	0.33245402574539185	0.336015522480011	0.29545384645462036	1122
host	0.577316164970398	0.4392111897468567	0.43316054344177246	0.29530763626098633	4001
hostage	0.6483113169670105	0.4837137460708618	0.462210476398468	0.542792558670044	2215
hugh	0.6222494840621948	0.6823442876338959	0.6278437674045563	0.6021476089954376	3124
ian	0.6587345004081726	0.6976102292537689	0.7421807944774628	0.6760903894901276	1143
ibm	0.5336366593837738	0.44758087396621704	0.37142056226730347	0.3929572105407715	1357
idaho	0.523390918970108	0.6255913078784943	0.6636260747909546	0.5079810321331024	1116
immense	0.4550948143005371	0.45269376039505005	0.4389856457710266	0.47147244215011597	1486
immune	0.5723227560520172	0.5277990698814392	0.41378408670425415	0.34314030408859253	1188
inch	0.32626873254776	0.2502667307853699	0.26592642068862915	0.194951593875885	10700
income	0.32150495052337646	0.2939566969871521	0.2819649577140808	0.22530794143676758	9342
india	0.389104425907135	0.4460563063621521	0.4694012403488159	0.36332738399505615	4155
indiana	0.42404234409332275	0.46099853515625	0.5050056874752045	0.4687093496322632	1675
indirect	0.47291988134384155	0.549609363079071	0.632487416267395	0.5365346074104309	1241
infection	0.37122786045074463	0.324010968208313	0.3468230962753296	0.25396060943603516	1949
ingredient	0.5094084739685059	0.4499664902687073	0.3955667018890381	0.29803043603897095	1912
inhabitant	0.45165371894836426	0.4615643620491028	0.4362660050392151	0.443667471408844	1129
innovation	0.5476656258106232	0.5334874391555786	0.5490579903125763	0.39679253101348877	1331
insect	0.3170962929725647	0.3616600036621094	0.34822797775268555	0.3157721757888794	2111
inspector	0.5149846374988556	0.5912550091743469	0.5778343081474304	0.4655104875564575	1694
institution	0.3177926540374756	0.2930951714515686	0.3158445954322815	0.28366589546203613	7244
instructor	0.5425696969032288	0.4868049621582031	0.4925106167793274	0.41830652952194214	1356
intend	0.3067058324813843	0.35887598991394043	0.42977041006088257	0.4225713610649109	2387
interior	0.439472496509552	0.39556312561035156	0.4139370918273926	0.34220850467681885	3756
interpretation	0.3956987261772156	0.41955864429473877	0.48540598154067993	0.3848852515220642	2516
intervention	0.35998618602752686	0.426242470741272	0.4032502770423889	0.4311324954032898	1855
inward	0.519955039024353	0.49993646144866943	0.47038865089416504	0.5137587785720825	1074
israeli	0.364707350730896	0.2711423635482788	0.28546595573425293	0.3030826449394226	5781
january	0.34451085329055786	0.29661989212036133	0.2651883363723755	0.2124919295310974	5039
jessica	0.8225770592689514	0.7434213757514954	0.7732149362564087	0.6822308003902435	1257
jet	0.3575716018676758	0.37760281562805176	0.4467965364456177	0.3626461625099182	3675
joel	0.6687158644199371	0.7466980516910553	0.7576299607753754	0.6562627851963043	1719
joseph	0.5220724046230316	0.5634104311466217	0.369026243686676	0.43178462982177734	4622
josh	0.6551844477653503	0.7293683886528015	0.7429327070713043	0.6193098425865173	1374
judgment	0.35566359758377075	0.29600071907043457	0.3487545847892761	0.35899120569229126	4357
justice	0.41139429807662964	0.39063870906829834	0.36743396520614624	0.3056238889694214	8806
